Κατηγορία,Σχολείο,Κωδικός,Διεύθυνση,Περιφερειακή Διεύθυνση
Νηπιαγωγεία,4ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,9051893,"ΛΕΩΝΙΔΑ ΚΑΙ ΙΑΣΩΝΑ, ΤΚ 15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,4ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΚΕΡΑΤΕΑΣ,9521427,"ΚΩΝΣΤΑΝΤΙΝΟΥ ΒΑΡΝΑΛΗ 10, ΤΚ 19400",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,4ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΡΩΠΙΟΥ,9051216,"ΓΕΩΡΓΙΟΥ ΒΛΑΧΟΥ ΚΑΙ ΑΠΟΛΛΩΝΟΣ, ΤΚ 19400",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,9051922,"ΣΟΥΤΣΟΥ ΚΑΙ ΠΟΛΥΛΑ, ΤΚ 15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΛΗΝΗΣ,9051910,"ΠΑΛΛ.ΑΘΗΝΑΣ ΚΑΙ ΤΗΝΟΥ 2, ΤΚ 15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΠΑΤΩΝ,9521507,"ΑΝΑΣΤΑΣΕΩΣ ΧΡΙΣΤΟΥ 9, ΤΚ 19004",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΤΕΜΙΔΟΣ,9521054,"ΑΡΚΑΔΙΑΣ 7, ΤΚ 19016",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΧΑΡΝΩΝ,9050790,"ΔΗΜΗΤΡΙΟΥ ΔΕΔΕ 66, ΤΚ 13674",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΥΛΑΣ,9520648,"ΑΛΕΞΑΝΔΡΑΣ 1, ΤΚ 16673",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,5ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΡΩΠΙΟΥ,9521199,"Δ.ΚΑΤΣΙΚΗ, ΤΚ 19400",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,6o ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΤΕΜΙΔΟΣ,9521201,"ΑΡΚΑΔΙΑΣ ΚΑΙ ΙΩΑΝΝΙΝΩΝ, ΤΚ 19016",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΧΑΡΝΩΝ,9050791,"ΜΙΑΟΥΛΗ ΚΑΙ ΚΑΤΑΡΑ, ΤΚ 13671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΥΛΑΣ,9521198,"ΠΑΓΚΑΛΟΥ 1 ΚΑΙ ΠΟΣΕΙΔΩΝΟΣ, ΤΚ 16673",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,9520822,"Αισώπου και Νυμφών 46, ΤΚ 15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΡΩΠΙΟΥ,9521577,"Δημ. Χριστοδούλου 3, ΤΚ 19400",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΛΗΝΗΣ,9051923,"ΕΡΑΤΟΥΣ ΚΑΙ ΘΡΑΚΗΣ ΠΑΝΟΡΑΜΑ ΠΑΛΛΗΝΗΣ, ΤΚ 15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΤΕΜΙΔΑΣ,9521430,"ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ ΚΑΙ ΕΛΕΝΗΣ ΚΑΙ ΑΛΕΞΑΝΔΡΑΣ, ΤΚ 19016",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΛΗΝΗΣ,9520813,"ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ -ΛΟΥΤΡΟ, ΤΚ 15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,7ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΧΑΡΝΩΝ,9050792,"Α. ΠΑΠΑΧΡΗΣΤΟΥ ΤΕΡΜΑ, ΤΚ 13671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,7ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,9521202,"ΑΜΦΙΛΟΧΙΑΣ, ΤΚ 15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΛΗΝΗΣ,9520913,"ΦΛΕΜΙΝΓΚ 15, ΤΚ 15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,8ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΧΑΡΝΩΝ,9050885,"ΔΕΥΚΑΛΙΩΝΟΣ 3, ΤΚ 13675",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,8ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,9521203,"ΑΡΓΟΣΤΟΛΙΟΥ 2, ΤΚ 15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,9ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΡΑΚΑ,9521505,"EΛΑΙΔΟΣ ΚΑΙ ΜΥΡΤΙΑΣ, ΤΚ 15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,9ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΛΗΝΗΣ,9521177,"ΚΩΣΤΑ ΒΑΡΝΑΛΗ, ΤΚ 15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,9ο ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΧΑΡΝΩΝ,9050788,"ΕΝΔΕΚΑΤΗ ΣΤΑΣΗ ΑΓΙΑΣ ΑΝΝΑΣ, ΤΚ 13671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΥΛΑ - ΕΙΔΙΚΟ ΠΙΚΠΑ,9520502,"ΚΑΡΑΜΑΝΛΗ 2, ΤΚ 16673",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΝΤΑΟΥ ΠΕΝΤΕΛΗΣ- ΡΑΦΗΝΑ,9051933,"ΑΝΔΡΕΑ ΠΑΠΑΝΔΡΕΟΥ, ΤΚ 19009",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΑΝΘΟΥΣΑΣ,9051586,"ΖΑΚΥΝΘΟΥ, ΤΚ 15349",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΡΝΑΒΑ,9050273,"ΔΗΜΟΤΙΚΟΥ ΣΧΟΛΕΙΟΥ 17, ΤΚ 19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΥΛΙΑΓΜΕΝΗΣ ΑΤΤΙΚΗΣ,9051253,"ΙΑΣΩΝΟΣ ΚΑΙ ΟΡΦΕΩΣ 6, ΤΚ 16671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΓΡΑΜΜΑΤΙΚΟ,9050573,"28ΗΣ ΟΚΤΩΒΡΙΟΥ 15, ΤΚ 19007",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΜΑΛΑΚΑΣΑΣ,9051510,"ΓΥΜΝΑΣΤΗΡΙΟΥ 9, ΤΚ 19011",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΑΛΑΣ ΩΡΩΠΟΥ,9050289,"ΟΔΟΣ ΣΤΑΔΙΟΥ, ΤΚ 19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΣΥΚΑΜΙΝΟΥ,9051218,"ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ, ΤΚ 19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΛΚΟΥΤΣΙΟΥ,9051416,"ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ, ΤΚ 19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΜΑΡΙΝΑΣ ΚΟΡΩΠΙΟΥ,9051864,"ΠΑΠΑΓΙΑΝΝΟΠΟΥΛΟΥ 74, ΤΚ 19400",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΜΑΡΙΝΑΣ ΝΕΑΣ ΜΑΚΡΗΣ,9051503,"ΑΓΙΑΣ ΜΑΡΙΝΑΣ, ΤΚ 19005",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΑΝΑΤΟΛΗΣ ΝΕΑΣ ΜΑΚΡΗΣ,9051820,"Λ. ΜΑΡΑΘΩΝΑ 229, ΤΚ 19005",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΡΚΙΖΑΣ,9051252,"ΤΙΤΑΝΩΝ 16, ΤΚ 16672",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΡΥΜΠΟΜΠΗΣ,9051898,"ΔΡΥΟΣ ΚΑΙ ΑΚΑΚΙΑΣ 8, ΤΚ 13677",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΑΜΟΥ,9050277,"ΚΑΛΑΜΟΣ, ΤΚ 19017",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΤΩ ΣΟΥΛΙΟΥ,9051742,"ΚΩΝΣΤΑΝΤΙΝΟΥ ΜΠΕΝΑΚΗ 13, ΤΚ 19007",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΥΒΑΡΑ,9050576,"ΠΑΠΑΔΙΑΜΑΝΤΗ 15, ΤΚ 19001",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΠΙΚΕΡΜΙΟΥ,9051826,"ΙΕΡΕΩΣ ΚΟΝΤΟΡΑΒΔΗ 9, ΤΚ 19009",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΛΥΔΕΝΔΡΙΟΥ,9051217,"ΕΙΡΗΝΗΣ 10, ΤΚ 19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΤΥΜΒΟΥ ΜΑΡΑΘΩΝΑ,9051563,"ΘΕΣΣΑΛΙΑΣ 90, ΤΚ 19007",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Νηπιαγωγεία,ΟΛΟΗΜΕΡΟ ΝΗΠΙΑΓΩΓΕΙΟ ΩΡΩΠΟΥ,9051462,"ΩΡΩΠΟΣ, ΤΚ 19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Δημοτικά Σχολεία,10ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9050955,"ΜΑΝΔΗΛΑΡΑ 1, ΤΚ 15126",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,10ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΗΡΑΚΛΕΙΟΥ ΑΤΤΙΚΗΣ,9051731,"ΜΑΤΡΟΖΟΥ ΚΑΙ ΑΥΓΗΣ, ΤΚ 14121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,10ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,9050487,"ΤΗΝΟΥ 21, ΤΚ 14235",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,10ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,9051113,"ΚΡΗΤΗΣ 24 ΚΑΙ ΕΥΡΥΤΑΝΙΑΣ, ΤΚ 15231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,11ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,9051735,"ΨΑΡΩΝ 11, ΤΚ 15343",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,11ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9050956,"ΦΛΟΙΑΣ 33, ΤΚ 15125",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,11ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,9050488,"ΦΕΡΤΕΚΙΟΥ 1, ΤΚ 14233",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,11ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,9050066,"ΚΡΙΝΩΝ 24, ΤΚ 15233",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,12ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΗΡΑΚΛΕΙΟΥ ΑΤΤΙΚΗΣ,9050959,"ΠΕΥΚΩΝ 110, ΤΚ 14122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,12ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,9050068,"ΙΩΑΝΝΙΝΩΝ ΚΑΙ ΤΑΥΓΕΤΟΥ 38, ΤΚ 15234",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,13ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9051861,"ΔΗΜΗΤΡΙΟΥ ΨΑΡΡΟΥ ΚΑΙ ΒΑΛΤΕΤΣΙΟΥ 12, ΤΚ 15125",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,13ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΗΡΑΚΛΕΙΟΥ ΑΤΤΙΚΗΣ,9051115,"Αγίου Νεκταρίου 2 -, ΤΚ 14122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,13ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,9051479,"ΟΛΥΜΠΟΥ 13, ΤΚ 15234",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,14ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΗΡΑΚΛΕΙΟΥ ΑΤΤΙΚΗΣ,9051116,"ΙΩΑΝΝΟΥ ΠΑΠΑΙΩΑΝΝΟΥ 7, ΤΚ 14121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,14ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,9050491,"ΑΦΡΟΔΙΤΗΣ 50 & ΚΥΜΗΣ, ΤΚ 14235",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,14ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,9051480,"ΘΗΣΕΩΣ ΚΑΙ ΕΥΡΙΠΙΔΟΥ, ΤΚ 15234",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,15ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9051365,"ΜΑΚΡΥΓΙΑΝΝΗ 7, ΤΚ 15126",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,15ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,9050492,"ΦΕΡΤΕΚΙΟΥ 1, ΤΚ 14233",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,16ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9051465,"Μ. ΑΛΕΞΑΝΔΡΟΥ 44, ΤΚ 15124",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,16ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ.,9050493,"ΜΕΣΣΗΝΙΑΣ 15, ΤΚ 14235",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,16ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΑΝΔΡΙΟΥ,9521179,"Γ. ΠΑΠΑΝΙΚΟΛΑΟΥ 2, ΤΚ 15238",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9051606,"ΣΥΓΓΡΟΥ ΚΑΙ ΙΩΝΟΣ, ΤΚ 15126",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,19ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΙΩΝΙΑΣ,9051481,"ΑΓΙΑΣ ΑΝΑΣΤΑΣΙΑΣ 4, ΤΚ 14232",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΗΡΑΚΛΕΙΟΥ ΑΤΤΙΚΗΣ,9050466,"ΣΟΦΙΑΣ ΚΑΙ ΝΕΟΤΗΤΟΣ, ΤΚ 14122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΕΡΥΘΡΑΙΑΣ,9050046,"Ε. ΒΕΝΙΖΕΛΟΥ 4, ΤΚ 14671",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΠΑΓΟΥ,9050084,"ΙΩΝΙΑΣ & ΣΩΡΑΝΟΥ ΤΟΥ ΕΦΕΣΙΟΥ, ΤΚ 15669",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,9050078,"ΑΓΙΟΥ ΙΩΑΝΝΟΥ 27, ΤΚ 15342",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΑΡΟΥΣΙΟΥ,9050030,"ΚΗΦΙΣΙΑΣ 211, ΤΚ 15124",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
Δημοτικά Σχολεία,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΙΛΗΣΣΙΩΝ,9050039,"ΦΛΩΡΙΝΗΣ 24, ΤΚ 15235",ΔΙΕΥΘΥΝΣΗ Π.Ε. Β΄ ΑΘΗΝΑΣ
