Κατηγορία,Σχολείο,Κωδικός,Διεύθυνση,Περιφερειακή Διεύθυνση,lat,lon,Τύπος,Type
Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΛΛΙΘΕΑΣ,551790,"ΔΟΪΡΑΝΗΣ 176,  17673",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9465612,23.7017018,Δημόσιο,Public
Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΑΣ ΣΜΥΡΝΗΣ - ΚΕΝΤΡΙΚΟ -,551671,"ΝΙΚΟΜΗΔΕΙΑΣ 7-9,  17124",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.947663,23.721717,Δημόσιο,Public
Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,551836,"ΑΝΔΡΟΜΑΧΗΣ - ΒΥΡΩΝΟΣ ΒΕΡΡΑ 3,  17564",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.934154,23.7076149,Δημόσιο,Public
Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΛΙΜΟΥ - ΜΑΚΡΥΓΙΑΝΝΕΙΟ,551891,"ΥΨΗΛΑΝΤΟΥ - ΠΑΡΘΕΝΩΝΟΣ 2,  17455",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9149708,23.7196793,Δημόσιο,Public
Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΡΓΥΡΟΥΠΟΛΗΣ - ΑΛΕΞΑΝΔΡΟΣ ΔΕΛΜΟΥΖΟΣ,590280,"ΑΒΕΡΩΦ 68,  16452",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.8999887,23.7559844,Δημόσιο,Public
Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΓΛΥΦΑΔΑΣ,551901,"ΚΥΝΟΥΡΙΑΣ ΚΑΙ ΠΥΘΑΓΟΡΑ 1,  16561",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.8815087,23.7653729,Δημόσιο,Public
Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΛΛΙΘΕΑΣ,551791,"ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 175,  17673",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9543191,23.7004744,Δημόσιο,Public
Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ Ν.ΣΜΥΡΝΗΣ,551677,"ΜΗΔΕΙΑΣ 2Α,  17122",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9373258,23.7088176,Δημόσιο,Public
Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,551852,"ΧΑΡΙΤΩΝ 34,  17564",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9359529,23.6966641,Δημόσιο,Public
Λύκεια,5ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΓΛΥΦΑΔΑΣ,551896,"ΠΕΛΛΗΣ 70,  16561",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.8903161,23.7662081,Δημόσιο,Public
Λύκεια,5ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΛΛΙΘΕΑΣ,551800,"ΕΠΤΑΝΗΣΟΥ 4 & ΠΑΤΡΙΑΡΧΟΥ ΓΡΗΓΟΡΙΟΥ Ε',  17676",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9605795,23.6986445,Δημόσιο,Public
Λύκεια,5ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ Ν. ΣΜΥΡΝΗΣ - Κ. ΚΑΡΑΘΕOΔΩΡΗ,551672,"ΑΓΝΩΣΤΩΝ ΜΑΡΤΥΡΩΝ 1-3 &ΔΕΠΑΣΤΑ,  17123",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9366101,23.7086455,Δημόσιο,Public
Λύκεια,6ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΓΛΥΦΑΔΑΣ,551899,"ΑΓΙΑΣ ΤΡΙΑΔΟΣ 12,  16674",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.8709886,23.7635337,Δημόσιο,Public
Λύκεια,6ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΛΛΙΘΕΑΣ,551805,"ΣΩΚΡΑΤΟΥΣ 222 & ΛΥΣΙΚΡΑΤΟΥΣ,  17674",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9432049,23.6956416,Δημόσιο,Public
Λύκεια,6ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΑΣ ΣΜΥΡΝΗΣ,551673,"ΕΥΞΕΙΝΟΥ ΠΟΝΤΟΥ 71,  17124",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9396195,23.7227881,Δημόσιο,Public
Λύκεια,7ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΛΛΙΘΕΑΣ,551802,"Δοϊράνης 86 και Ιφιγενείας,  17672",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9524755,23.7090379,Δημόσιο,Public
Λύκεια,7ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ Ν.ΣΜΥΡΝΗ - ΕΣΤΙΑ,551676,"25ης ΜΑΡΤΙΟΥ 3,  17121",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9477193,23.7117448,Δημόσιο,Public
Λύκεια,Eiδικό Λύκειο (Ε.Α.Ε) Κωφών και Βαρηκόων Αργυρούπολης,551882,"YMHTTOY 4 & ΦΕΙΔΙΟΥ 27,  16452",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.91097,23.7440389,Δημόσιο,Public
Λύκεια,ΕΣΠΕΡΙΝΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,540215,"ΠΑΠΑΝΑΣΤΑΣΙΟΥ 47 & Α. ΠΑΠΑΝΔΡΕΟΥ,  17341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9458246,23.7305797,Δημόσιο,Public
Λύκεια,ΕΣΠΕΡΙΝΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΛΛΙΘΕΑΣ,551810,"ΛΑΓΟΥΜΙΤΖΗ 12,  17671",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.96152180000001,23.717029,Δημόσιο,Public
Λύκεια,ΠΡΟΤΥΠΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΕΥΑΓΓΕΛΙΚΗΣ ΣΧΟΛΗΣ ΣΜΥΡΝΗΣ,551004,"ΛΕΣΒΟΥ 4,  17123",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9308289,23.7128351,Δημόσιο,Public
Σχολικό Εργαστηριακό Κέντρο,1ο ΣΕΚ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,SEK100,"ΜΑΚΡΥΓΙΑΝΝΗ 94-96,  17342",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9225983,23.7289435,Δημόσιο,Public
Σχολικό Εργαστηριακό Κέντρο,2ο ΣΕΚ ΑΡΓΥΡΟΥΠΟΛΗΣ,SEK101,"ΔΑΒΑΚΗ 10,  16451",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9512716,23.7074415,Δημόσιο,Public
Σχολικό Εργαστηριακό Κέντρο,3ο Ε.Κ. ΝΕΑΣ ΣΜΥΡΝΗΣ,SEK102,"ΚΥΠΡΟΥ 21-25,  17122",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9383631,23.707278,Δημόσιο,Public
Σχολικό Εργαστηριακό Κέντρο,8ο Ε.Κ ΤΑΥΡΟΥ,SEK060,"ΕΣΤΑΥΡΩΜΕΝΟΥ 5,  17778",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Δ΄ ΑΘΗΝΑΣ,37.9703859,23.694322,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,503025,"ΤΣΑΡΟΥΧΗ ΚΑΙ ΠΑΡΘΕΝΗ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0740057,23.7019428,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΣΠΡΟΠΥΡΓΟΥ,503020,"ΑΓ.ΜΑΡΙΝΗΣ 21,  19300",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0622201,23.5835607,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΕΛΕΥΣΙΝΑΣ - ΑΙΣΧΥΛΕΙΟ,503030,"ΓΥΦΤΕΑ 27,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.051054,23.5382994,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΖΕΦΥΡΙΟΥ,503027,"ΘΕΡΙΣΟΥ ΚΑΙ ΚΡΥΣΤΑΛΛΗ,  13461",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0740829,23.7159663,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ -Λ.Τ. ΒΙΛΙΩΝ,503050,"ΠΕΡΙΟΧΗ ΒΕΡΟΡΙ,  19012",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.1670051,23.3300979,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΜΑΝΔΡΑΣ,503060,"ΠΕΥΚΑ ΚΩΣΤΗΛΙ,  19600",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,,,Δημόσιο,Public
Γυμνάσια,1ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΜΕΓΑΡΩΝ - ΕΥΚΛΕΙΔΕΙΟ,503010,"ΜΟΥΣΕΙΟΥ 1,  19100",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.9957616,23.3460557,Δημόσιο,Public
Γυμνάσια,2ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,503026,"ΑΡΑΧΘΟΥ ΚΑΙ ΖΑΛΟΓΓΟΥ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0889601,23.7030847,Δημόσιο,Public
Γυμνάσια,2ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΣΠΡΟΠΥΡΓΟΥ - ΓΥΜΝΑΣΙΟ ΠΑΡΑΛΙΑΣ,503021,"ΣΩΚΡΑΤΟΥΣ ΣΟΛΩΝΟΣ ΓΩΝΙΑ,  19300",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.9832183,23.7265452,Δημόσιο,Public
Γυμνάσια,2ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΕΛΕΥΣΙΝΑΣ,503037,"ΧΑΤΖΗΔΑΚΗ ΚΑΙ ΝΙΚΟΛΑΪΔΗ,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0442992,23.5412457,Δημόσιο,Public
Γυμνάσια,2ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΖΕΦΥΡΙ ΑΤΤΙΚΗΣ,503033,"ΠΑΠΑΝΑΣΤΑΣΙΟΥ 16,  13461",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,35.5100184,24.0324126,Δημόσιο,Public
Γυμνάσια,2ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΜΕΓΑΡΩΝ,503012,"ΜΟΥΣΕΙΟΥ 1,  19100",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.9957616,23.3460557,Δημόσιο,Public
Γυμνάσια,3ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,503028,"ΟΡΘΟΔΟΞΙΑΣ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,,,Δημόσιο,Public
Γυμνάσια,3ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΣΠΡΟΠΥΡΓΟΥ,503022,"ΝΙΚΗΣ ΚΑΙ ΤΣΙΓΚΟΥ,  19300",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0599356,23.6000896,Δημόσιο,Public
Γυμνάσια,3ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΕΛΕΥΣΙΝΑΣ,503038,"ΓΥΦΤΕΑ 27,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.051054,23.5382994,Δημόσιο,Public
Γυμνάσια,3ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΜΕΓΑΡΩΝ,503013,"ΚΟΥΡΚΟΥΡΙΑ,  19100",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,,,Δημόσιο,Public
Γυμνάσια,4ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,535001,"ΠΥΘΑΓΟΡΑ ΚΑΙ ΠΙΤΤΑΚΟΥ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.970917,23.7322231,Δημόσιο,Public
Γυμνάσια,4ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΑΣΠΡΟΠΥΡΓΟΥ,503023,"ΓΕΝΟΚΤΟΝΙΑΣ - ΓΚΟΡΥΤΣΑ,  19300",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0791788,23.5678863,Δημόσιο,Public
Γυμνάσια,4ο ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΕΛΕΥΣΙΝΑΣ,503036,"ΧΑΤΖΗΔΑΚΗ ΚΑΙ ΝΙΚΟΛΑΪΔΗ,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0442992,23.5412457,Δημόσιο,Public
Γυμνάσια,ENIAIO ΕΙΔΙΚΟ ΕΠΑΓΓΕΛΜΑΤΙΚΟ ΓΥΜΝΑΣΙΟ - ΛΥΚΕΙO ΕΛΕΥΣΙΝΑΣ,503035,"ΠΟΥΛΑΝΤΖΑ & ΚΟΥΒΙΔΗ,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0583447,23.5337564,Δημόσιο,Public
Γυμνάσια,ΕΣΠΕΡΙΝΟ ΓΥΜΝΑΣΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,503029,"ΘΕΟΦΙΛΟΥ ΚΑΙ ΒΟΛΑΝΑΚΗ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0752927,23.703638,Δημόσιο,Public
Γυμνάσια,ΕΣΠΕΡΙΝΟ ΓΥΜΝΑΣΙΟ ΕΛΕΥΣΙΝΑΣ ΜΕ ΛΥΚΕΙΑΚΕΣ ΤΑΞΕΙΣ,503055,"ΠΙΝΔΟΥ & ΑΘΗΝΑΣ,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.050309,23.5386775,Δημόσιο,Public
Γυμνάσια,ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΕΡΥΘΡΩΝ,503040,"ΕΡΥΘΡΕΣ,  19008",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.2174124,23.3221403,Δημόσιο,Public
Γυμνάσια,ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΜΑΓΟΥΛΑΣ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,503065,"ΟΜΗΡΟΥ 4,  19018",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,39.9238312,-75.297485,Δημόσιο,Public
Γυμνάσια,ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΝΕΑΣ ΠΕΡΑΜΟΥ ΑΤΤΙΚΗΣ,503039,"ΦΑΝΕΡΩΜΕΝΗΣ 1,  19006",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0106825,23.4347281,Δημόσιο,Public
Γυμνάσια,ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΦΥΛΗΣ ΑΤΤΙΚΗΣ - ΓΥΜΝΑΣΙΟ ΦΥΛΗΣ,503024,"ΒΥΖΑΝΤΙΟΥ 11,  13351",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.1020024,23.6710314,Δημόσιο,Public
Ειδικής Επαγγελματικής Εκπαίδευσης και Κατάρτισης,ΕΕΕΕΚ ΕΛΕΥΣΙΝΑΣ,541010,"Γ.ΚΟΥΒΙΔΗ 134 και ΠΟΥΛΑΝΤΖΑ 10,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0583447,23.5337564,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΝΩ ΛΙΟΣΙΩΝ,540865,"ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ 46,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.9838438,23.7139377,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΣΠΡΟΠΥΡΓΟΥ,540945,"ΚΡΙΕΖΗ ΚΑΙ ΑΘ.ΔΙΑΚΟΥ,  19300",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0623602,23.5860879,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΕΛΕΥΣΙΝΑΣ,540401,"ΓΕΛΑΣ 1,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0495105,23.5475862,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΜΕΓΑΡΩΝ,540940,"ΚΟΥΡΚΟΥΡΙ,  19100",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,35.17675,25.7032358,Δημόσιο,Public
Επαγγελματικά Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΑΠΟΓΕΥΜΑΤΙΝΟ ΕΠΑΓΓΕΛΜΑΤΙΚΟ ΛΥΚΕΙΟ (ΕΠΑ.Λ.) ΕΛΕΥΣΙΝΑΣ - ΚΕΛΕΟΣ,550411,"ΓΕΛΑΣ 1,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0495105,23.5475862,Δημόσιο,Public
Λύκεια,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,553025,"ΘΕΟΦΙΛΟΥ ΚΑΙ ΒΟΛΑΝΑΚΗ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0752927,23.703638,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΣΠΡΟΠΥΡΓΟΥ,553020,"ΑΓΙΑΣ ΜΑΡΙΝΗΣ 21,  19300",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0622201,23.5835607,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΕΛΕΥΣΙΝΟΣ ΑΤΤΙΚΗΣ,553030,"ΑΘΗΝΑΣ 22,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.05068199999999,23.5389525,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΜΕΓΑΡΩΝ,553010,"ΜΟΥΣΕΙΟΥ 1,  19100",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.9957616,23.3460557,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΝΩ ΛΙΟΣΙΩΝ,553026,"ΠΙΝΔΟΥ ΚΑΙ ΑΛΙΑΚΜΟΝΟΣ,  13341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0902891,23.7091327,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΕΛΕΥΣΙΝΑΣ - ΠΥΡΟΥΝΑΚΕΙΟ,553037,"ΙΕΡΑ ΟΔΟΣ ΚΑΙ ΠΑΓΚΑΛΟΥ,  19200",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,38.0431981,23.5421055,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΜΕΓΑΡΩΝ,553015,"ΡΗΓΑ ΦΕΡΑΙΟΥ ΤΕΡΜΑ,  19100",ΔΙΕΥΘΥΝΣΗ Δ.Ε. ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,37.9936098,23.3360555,Δημόσιο,Public
